Postcode,Bevolking,Inkomen,Gemiddelde_leeftijd,Private_households,Institutional_household,Single_persons,Single_parent,Couple_with_kids,Couple_no_kids,Kid_living_with_parents,Other_household_member,nulTotTien,tienTotTwintig,twintigTotDertig,dertigTotVeertig,veertigTotVijftig,vijftigTotZestig,zestigTotZeventig,zeventigPlus
2742,9735.0,37.1,41.84901531728665,0.9989727786337956,0.001027221366204417,0.12275295326142784,0.025680534155110426,0.2639958911145352,0.2706728299948639,0.3035439137134052,0.012326656394453005,0.12582056892778992,0.11652078774617068,0.12253829321663019,0.12144420131291028,0.11323851203501094,0.12199124726477024,0.11761487964989059,0.16083150984682712
2743,6970.0,44.4,42.22202423378473,0.9763271162123386,0.023672883787661407,0.10401721664275466,0.02080344332855093,0.27403156384505023,0.28766140602582496,0.2804878048780488,0.009325681492109038,0.10049893086243764,0.12045616535994298,0.1104775481111903,0.10691375623663578,0.13186029935851745,0.17320028510334998,0.15894511760513186,0.09764789736279401
2751,4340.0,44.5,39.11069651741293,0.9700460829493087,0.029953917050691243,0.0748847926267281,0.018433179723502304,0.29147465437788017,0.22811059907834103,0.3444700460829493,0.012672811059907835,0.14925373134328357,0.1281094527363184,0.13059701492537312,0.11442786069651742,0.11069651741293532,0.1417910447761194,0.10323383084577115,0.12189054726368159
2752,355.0,41.8,38.109756097560975,1.0,0.0,0.16901408450704225,0.014084507042253521,0.2535211267605634,0.2535211267605634,0.29577464788732394,0.014084507042253521,0.12195121951219512,0.14634146341463414,0.12195121951219512,0.10975609756097561,0.18292682926829268,0.15853658536585366,0.07317073170731707,0.08536585365853659
2761,7950.0,41.9,41.72539893617022,0.9855345911949686,0.014465408805031447,0.09371069182389936,0.02389937106918239,0.2911949685534591,0.26352201257861635,0.29874213836477986,0.014465408805031447,0.12234042553191489,0.1110372340425532,0.1077127659574468,0.12965425531914893,0.1309840425531915,0.14361702127659576,0.11436170212765957,0.14029255319148937
2771,16010.0,38.4,41.78206764518188,0.9912554653341662,0.008744534665833853,0.13928794503435352,0.025296689569019364,0.2557776389756402,0.27201748906933165,0.2882573391630231,0.010618363522798251,0.103063178047224,0.13178047223994896,0.11614550095724314,0.1148691767708998,0.1381620931716656,0.1467772814294831,0.11199744735162731,0.1372048500319081
2801,8135.0,33.6,41.99809402795426,0.9834050399508297,0.016594960049170254,0.29256299938537184,0.028887523048555623,0.17086662569145666,0.28457283343577133,0.1917639827904118,0.014751075599262446,0.08513341804320203,0.08767471410419314,0.18360864040660738,0.13468869123252858,0.1372299872935197,0.13786531130876747,0.10673443456162643,0.12706480304955528
2802,9790.0,29.1,38.55521155830753,0.9994892747701737,0.0005107252298263534,0.18488253319713993,0.04187946884576098,0.23748723186925433,0.23186925434116445,0.2844739530132789,0.018896833503575076,0.12848297213622292,0.1130030959752322,0.1475748194014448,0.14551083591331268,0.1388028895768834,0.12848297213622292,0.10784313725490197,0.09029927760577916
2803,9470.0,37.7,45.67317845828935,0.986272439281943,0.013727560718057022,0.19271383315733898,0.02270327349524815,0.20696937697993664,0.3130939809926082,0.2412882787750792,0.009503695881731784,0.08870116156282999,0.10559662090813093,0.12513199577613515,0.0955649419218585,0.10929250263991552,0.13093980992608237,0.1525871172122492,0.1921858500527983
2804,12315.0,37.2,45.0,0.9857896873731222,0.014210312626877792,0.15265935850588713,0.03288672350791717,0.2342671538773853,0.2797401542833942,0.27730410069021516,0.008932196508323184,0.10258481421647819,0.12116316639741519,0.07310177705977383,0.10258481421647819,0.12681744749596122,0.14539579967689822,0.15710823909531502,0.17124394184168013
2805,10700.0,35.8,40.66075650118204,0.9878504672897196,0.012149532710280374,0.1691588785046729,0.03411214953271028,0.24392523364485982,0.24158878504672898,0.28785046728971964,0.011214953271028037,0.12245862884160756,0.11773049645390071,0.1271867612293144,0.1276595744680851,0.1314420803782506,0.1375886524822695,0.11252955082742316,0.12340425531914893
2806,10045.0,33.2,39.571357779980175,0.9656545545047287,0.03434544549527128,0.17421602787456447,0.03832752613240418,0.22896963663514186,0.21801891488302638,0.289198606271777,0.016923842707814832,0.12338949454905847,0.13280475718533202,0.1199207135777998,0.12933597621407333,0.14271555996035679,0.14122893954410307,0.10009910802775025,0.11050545094152626
2807,11045.0,40.6,39.28363880196692,0.9877772747849706,0.012222725215029425,0.10411951109099139,0.03214124038026256,0.2897238569488456,0.21548211860570393,0.3345405160706202,0.011770031688546853,0.11220384443451051,0.1591417076441663,0.11354492624050067,0.09745194456861869,0.15288332588287887,0.17523468931604827,0.10326329906124274,0.08627626285203398
2808,435.0,49.3,43.52409638554217,1.0,0.0,0.13793103448275862,0.034482758620689655,0.2413793103448276,0.28735632183908044,0.27586206896551724,0.022988505747126436,0.07228915662650602,0.14457831325301204,0.10843373493975904,0.07228915662650602,0.1566265060240964,0.20481927710843373,0.12048192771084337,0.12048192771084337
2809,1245.0,49.3,28.682266009852214,1.0,0.0,0.1566265060240964,0.024096385542168676,0.30522088353413657,0.20481927710843373,0.285140562248996,0.024096385542168676,0.14285714285714285,0.09852216748768473,0.32019704433497537,0.2315270935960591,0.10344827586206896,0.06896551724137931,0.024630541871921183,0.009852216748768473
2811,10475.0,47.9,43.7987951807229,0.9966587112171837,0.003341288782816229,0.11885441527446301,0.025298329355608593,0.25966587112171835,0.2916467780429594,0.2902147971360382,0.010978520286396181,0.10843373493975904,0.12481927710843374,0.08819277108433735,0.09975903614457832,0.1272289156626506,0.1527710843373494,0.14409638554216866,0.15469879518072288
2821,5275.0,43.0,40.950905624404186,0.981042654028436,0.018957345971563982,0.10710900473933649,0.013270142180094787,0.27488151658767773,0.25308056872037915,0.3194312796208531,0.013270142180094787,0.11916110581506197,0.14299332697807435,0.111534795042898,0.10581506196377502,0.12297426120114395,0.14680648236415633,0.11439466158245949,0.1363203050524309
2825,1740.0,49.6,39.445244956772335,1.0,0.0,0.06609195402298851,0.011494252873563218,0.26436781609195403,0.2672413793103448,0.367816091954023,0.022988505747126436,0.1440922190201729,0.1642651296829971,0.08645533141210375,0.10951008645533142,0.10662824207492795,0.14985590778097982,0.11527377521613832,0.1239193083573487
2831,2610.0,38.2,40.79222011385199,0.9923371647509579,0.007662835249042145,0.13026819923371646,0.02681992337164751,0.2681992337164751,0.24329501915708812,0.3065134099616858,0.017241379310344827,0.11764705882352941,0.1347248576850095,0.11764705882352941,0.10436432637571158,0.13282732447817835,0.1555977229601518,0.11005692599620494,0.127134724857685
2841,8555.0,40.1,40.96769413159455,0.988895382817066,0.011104617182933957,0.10987726475745178,0.034482758620689655,0.26651081239041496,0.25832846288720046,0.30625365283459965,0.013442431326709527,0.11262596324836989,0.13455838767042086,0.11321873147599289,0.1043272080616479,0.14048606994665086,0.15886188500296383,0.12092471843509188,0.11499703615886188
2851,4320.0,40.5,44.84319526627219,0.9907407407407407,0.009259259259259259,0.12731481481481483,0.024305555555555556,0.25810185185185186,0.2789351851851852,0.27662037037037035,0.02546296296296296,0.08875739644970414,0.12544378698224853,0.10177514792899409,0.08757396449704143,0.13136094674556212,0.15739644970414202,0.13964497041420118,0.1680473372781065
2855,625.0,43.1,40.98837209302326,0.976,0.024,0.12,0.016,0.24,0.272,0.312,0.016,0.12403100775193798,0.12403100775193798,0.10852713178294573,0.12403100775193798,0.12403100775193798,0.13178294573643412,0.13953488372093023,0.12403100775193798
2861,6885.0,40.7,42.44553376906318,0.9869281045751634,0.013071895424836602,0.11474219317356572,0.023965141612200435,0.24909222948438633,0.29121278140885987,0.29557007988380535,0.012345679012345678,0.10965867828612927,0.13580246913580246,0.10893246187363835,0.10021786492374728,0.12781408859840232,0.14088598402323893,0.12127814088598403,0.15541031227305738
2865,1700.0,37.4,41.961077844311376,1.0,0.0,0.13529411764705881,0.029411764705882353,0.25,0.31470588235294117,0.2647058823529412,0.0058823529411764705,0.11077844311377245,0.10179640718562874,0.12574850299401197,0.12874251497005987,0.11377245508982035,0.16167664670658682,0.1407185628742515,0.11676646706586827
2871,12115.0,36.4,42.59305210918113,0.9892695006190673,0.010730499380932727,0.15971935617003716,0.02765167148163434,0.23854725546842756,0.2761040033016921,0.2781675608749484,0.009079653322327692,0.09966914805624483,0.13358147229114972,0.11331679073614558,0.09884201819685691,0.14185277088502896,0.1401985111662531,0.1273779983457403,0.14516129032258066
2872,815.0,36.4,27.459016393442624,1.0,0.0,0.05521472392638037,0.018404907975460124,0.3312883435582822,0.22699386503067484,0.3619631901840491,0.006134969325153374,0.22950819672131148,0.10655737704918032,0.1885245901639344,0.27049180327868855,0.12295081967213115,0.05737704918032787,0.00819672131147541,0.01639344262295082
2901,9580.0,46.5,41.56946604458268,0.9916492693110647,0.008350730688935281,0.09081419624217119,0.030793319415448852,0.30323590814196244,0.24425887265135698,0.31106471816283926,0.011482254697286013,0.09227579056505962,0.14256091238983928,0.10471747019180923,0.09434940383618455,0.14826334888543286,0.20321410057024364,0.11975116640746501,0.09486780715396578
2902,8230.0,35.5,43.4969040247678,0.9872417982989065,0.01275820170109356,0.20170109356014582,0.04495747266099635,0.19015795868772783,0.2776427703523694,0.2533414337788578,0.019441069258809233,0.1065015479876161,0.10588235294117647,0.13003095975232198,0.11578947368421053,0.12074303405572756,0.12198142414860681,0.12198142414860681,0.17708978328173375
2903,8785.0,29.9,43.07353776263487,0.9755264655663062,0.024473534433693798,0.2128628343767786,0.07000569151963575,0.17188389299943085,0.228229937393284,0.2731929425156517,0.01935116676152533,0.12720045428733673,0.0982396365701306,0.13174332765474162,0.12379329926178308,0.10732538330494037,0.12038614423622941,0.1084611016467916,0.18285065303804657
2904,7980.0,39.7,44.98247291268324,0.9987468671679198,0.0012531328320802004,0.18107769423558898,0.03508771929824561,0.2362155388471178,0.2781954887218045,0.2575187969924812,0.010651629072681704,0.0994263862332696,0.10452517527087317,0.09496494582536648,0.10962396430847673,0.13320586360739325,0.14467813894200127,0.1478648820905035,0.165710643722116
2905,6530.0,29.6,41.55015197568389,0.9938744257274119,0.006125574272588055,0.19295558958652373,0.07963246554364471,0.17611026033690658,0.23660030627871362,0.28560490045941805,0.022970903522205207,0.1337386018237082,0.09498480243161095,0.13069908814589665,0.12613981762917933,0.11094224924012158,0.12234042553191489,0.14209726443768997,0.13905775075987842
2906,5625.0,32.6,42.859333917616134,0.9866666666666667,0.013333333333333334,0.18577777777777776,0.06488888888888888,0.18666666666666668,0.24266666666666667,0.2897777777777778,0.016888888888888887,0.10692375109553023,0.12445223488168274,0.11919368974583698,0.10341805433829973,0.10955302366345311,0.1437335670464505,0.1446099912357581,0.1481156879929886
2907,13985.0,32.8,40.8701460634129,0.9935645334286736,0.006435466571326421,0.1966392563460851,0.05756167322130854,0.21272792277440114,0.24633535931355025,0.26170897390060777,0.018591347872720772,0.10794442465265408,0.10366939793373708,0.13252582828642678,0.14107588172426078,0.1282508015675098,0.15211970074812967,0.14641966512290702,0.08799429996437477
2908,3110.0,35.5,44.63385826771653,1.0,0.0,0.17684887459807075,0.03215434083601286,0.2315112540192926,0.3086816720257235,0.2347266881028939,0.01607717041800643,0.09606299212598425,0.07716535433070866,0.11653543307086614,0.12913385826771653,0.10551181102362205,0.17795275590551182,0.1732283464566929,0.12440944881889764
2909,2985.0,45.8,34.266666666666666,0.9865996649916248,0.01340033500837521,0.08207705192629816,0.02847571189279732,0.34840871021775544,0.1273031825795645,0.3785594639865997,0.021775544388609715,0.17333333333333334,0.15166666666666667,0.085,0.15,0.2,0.11833333333333333,0.08333333333333333,0.03833333333333333
2911,6390.0,49.7,40.447908445146005,0.9960876369327074,0.003912363067292645,0.09702660406885759,0.0297339593114241,0.30203442879499215,0.2378716744913928,0.3192488262910798,0.010172143974960876,0.10497237569060773,0.1499605367008682,0.09155485398579322,0.10418310970797158,0.15943172849250198,0.1894238358326756,0.11602209944751381,0.08445146014206788
2912,6705.0,40.0,43.368913857677896,0.9835943325876212,0.01640566741237882,0.13571961222967935,0.04325130499627144,0.24086502609992544,0.25279642058165547,0.30201342281879195,0.008948545861297539,0.10711610486891386,0.1303370786516854,0.10411985018726591,0.10711610486891386,0.11310861423220973,0.14232209737827714,0.13333333333333333,0.16254681647940075
2913,540.0,48.7,42.083333333333336,0.9907407407407407,0.009259259259259259,0.07407407407407407,0.018518518518518517,0.3055555555555556,0.24074074074074073,0.32407407407407407,0.027777777777777776,0.08333333333333333,0.16666666666666666,0.1111111111111111,0.09259259259259259,0.12962962962962962,0.16666666666666666,0.12037037037037036,0.12962962962962962
2914,7925.0,40.8,41.8289224952741,0.9993690851735015,0.0006309148264984228,0.12870662460567822,0.029022082018927444,0.2750788643533123,0.26813880126182965,0.2889589905362776,0.00946372239747634,0.11594202898550725,0.1146817895400126,0.09829867674858223,0.1260239445494644,0.13295526149968495,0.14366729678638943,0.1632010081915564,0.10522999369880277
2921,2305.0,45.0,38.37527352297593,0.9566160520607375,0.04338394793926247,0.08459869848156182,0.015184381778741865,0.2950108459869848,0.22342733188720174,0.31670281995661603,0.021691973969631236,0.12253829321663019,0.13347921225382933,0.12035010940919037,0.13785557986870897,0.15536105032822758,0.15317286652078774,0.10065645514223195,0.07658643326039387
2922,7015.0,33.8,43.725806451612904,0.977191732002851,0.022808267997148968,0.17320028510334998,0.03421240199572345,0.2066999287241625,0.2751247327156094,0.2751247327156094,0.012829650748396294,0.1111111111111111,0.12258064516129032,0.11684587813620072,0.1017921146953405,0.11612903225806452,0.11971326164874552,0.11326164874551971,0.1985663082437276
2923,6190.0,36.4,42.516181229773466,1.0,0.0,0.13489499192245558,0.04604200323101777,0.23667205169628433,0.26009693053311794,0.31260096930533116,0.009693053311793215,0.12378640776699029,0.1262135922330097,0.11245954692556634,0.10355987055016182,0.11650485436893204,0.12702265372168284,0.12216828478964402,0.16828478964401294
2924,4170.0,41.2,47.20374848851269,0.9544364508393285,0.045563549160671464,0.13189448441247004,0.023980815347721823,0.24100719424460432,0.29376498800959233,0.2541966426858513,0.009592326139088728,0.09673518742442563,0.10640870616686819,0.08827085852478839,0.09068923821039904,0.11124546553808948,0.14631197097944376,0.14268440145102781,0.21765417170495768
2925,7010.0,40.9,43.37650816181689,1.0,0.0,0.09700427960057062,0.037089871611982884,0.2703281027104137,0.2710413694721826,0.3131241084165478,0.011412268188302425,0.11142654364797729,0.1376863023420866,0.08658623136976579,0.0965223562810504,0.12491128459900638,0.1383960255500355,0.13484740951029098,0.16962384669978708
2926,2690.0,46.0,42.63011152416357,0.9962825278810409,0.0037174721189591076,0.09851301115241635,0.026022304832713755,0.2732342007434944,0.2825278810408922,0.3048327137546468,0.011152416356877323,0.09851301115241635,0.16171003717472118,0.06505576208178439,0.09851301115241635,0.15985130111524162,0.15427509293680297,0.1171003717472119,0.1449814126394052
2931,6550.0,37.7,43.68541033434651,0.9946564885496183,0.0053435114503816794,0.1480916030534351,0.03206106870229008,0.2580152671755725,0.2770992366412214,0.2687022900763359,0.010687022900763359,0.09270516717325228,0.11018237082066869,0.12310030395136778,0.10486322188449848,0.12993920972644377,0.16033434650455927,0.12613981762917933,0.15273556231003038
2935,5760.0,42.1,41.091184096802074,0.9991319444444444,0.0008680555555555555,0.09722222222222222,0.017361111111111112,0.2777777777777778,0.2751736111111111,0.3168402777777778,0.014756944444444444,0.13050993949870354,0.12705272255834055,0.10717372515125324,0.111495246326707,0.12445980985306827,0.14001728608470182,0.12186689714779603,0.13742437337942956
2941,7655.0,39.7,44.189677843523995,0.9830176355323318,0.016982364467668192,0.1325930764206401,0.024167210973220117,0.2527759634225996,0.29392553886348793,0.2684519921619856,0.011103853690398433,0.09138724523339908,0.11702827087442472,0.11505588428665352,0.09796186719263643,0.1282051282051282,0.16042077580539119,0.13214990138067062,0.15779092702169625
2951,10460.0,35.6,42.64135122184955,0.9890057361376673,0.010994263862332695,0.13193116634799235,0.027724665391969407,0.2447418738049713,0.26577437858508607,0.3102294455066922,0.008604206500956023,0.13464302827024438,0.11739338763775754,0.10924772400574988,0.10685194058457115,0.11643507426928605,0.12170579779587926,0.10493531384762818,0.18878773358888357
2952,975.0,54.7,36.25,1.0,0.0,0.06666666666666667,0.010256410256410256,0.35384615384615387,0.16923076923076924,0.38974358974358975,0.010256410256410256,0.13829787234042554,0.18085106382978725,0.10638297872340426,0.10638297872340426,0.1702127659574468,0.15425531914893617,0.07446808510638298,0.06914893617021277
2953,5965.0,35.1,38.333333333333336,0.9932942162615256,0.006705783738474434,0.1357921207041073,0.03604358759430008,0.2606873428331936,0.22296730930427494,0.32774518021793797,0.010058675607711651,0.1323283082077052,0.13149078726968175,0.13484087102177555,0.13149078726968175,0.1423785594639866,0.1373534338358459,0.0812395309882747,0.10887772194304858
2954,2670.0,45.2,40.12081784386617,1.0,0.0,0.06928838951310862,0.02247191011235955,0.3089887640449438,0.2602996254681648,0.33146067415730335,0.00749063670411985,0.10594795539033457,0.14684014869888476,0.12453531598513011,0.08178438661710037,0.13011152416356878,0.1895910780669145,0.14312267657992564,0.07806691449814127
2957,8435.0,39.2,38.53010625737898,0.995257854179016,0.004742145820983995,0.0906935388263189,0.01956135151155898,0.2803793716656787,0.22169531713100177,0.3669235328986366,0.016004742145820983,0.1345926800472255,0.16351829988193625,0.12514757969303425,0.10153482880755609,0.11747343565525384,0.13518299881936247,0.10330578512396695,0.1192443919716647
2959,2460.0,44.0,40.247474747474755,0.9898373983739838,0.01016260162601626,0.08739837398373984,0.018292682926829267,0.2764227642276423,0.241869918699187,0.35365853658536583,0.012195121951219513,0.10707070707070707,0.15353535353535352,0.14343434343434344,0.08282828282828283,0.12121212121212122,0.15151515151515152,0.1191919191919192,0.12121212121212122
2961,820.0,39.9,37.990797546012274,1.0,0.0,0.13414634146341464,0.012195121951219513,0.2926829268292683,0.23780487804878048,0.3048780487804878,0.018292682926829267,0.13496932515337423,0.13496932515337423,0.12269938650306748,0.1165644171779141,0.147239263803681,0.15337423312883436,0.12269938650306748,0.06748466257668712
2964,4260.0,42.7,39.75385527876631,0.9917840375586855,0.008215962441314555,0.1056338028169014,0.023474178403755867,0.2805164319248826,0.24061032863849766,0.32629107981220656,0.015258215962441314,0.13997627520759193,0.12099644128113879,0.11387900355871886,0.13523131672597866,0.12811387900355872,0.12099644128113879,0.11981020166073547,0.12099644128113879
2965,1400.0,35.6,46.01535836177474,0.9892857142857143,0.010714285714285714,0.175,0.02142857142857143,0.22142857142857142,0.3142857142857143,0.24285714285714285,0.014285714285714285,0.08873720136518772,0.10580204778156997,0.10921501706484642,0.11604095563139932,0.10580204778156997,0.14675767918088736,0.11945392491467577,0.20819112627986347
2967,1670.0,40.8,39.10550458715596,0.9970059880239521,0.0029940119760479044,0.08982035928143713,0.023952095808383235,0.2904191616766467,0.23353293413173654,0.344311377245509,0.014970059880239521,0.11009174311926606,0.1620795107033639,0.11009174311926606,0.09480122324159021,0.15902140672782875,0.16819571865443425,0.1162079510703364,0.07951070336391437
2968,110.0,40.8,36.785714285714285,1.0,0.0,0.09090909090909091,0.0,0.36363636363636365,0.13636363636363635,0.4090909090909091,0.0,0.047619047619047616,0.19047619047619047,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.23809523809523808,0.09523809523809523,0.0
2969,2225.0,48.7,38.21106094808126,1.0,0.0,0.07640449438202247,0.008988764044943821,0.30786516853932583,0.21797752808988763,0.3685393258426966,0.020224719101123594,0.11963882618510158,0.1670428893905192,0.14221218961625282,0.09029345372460497,0.12415349887133183,0.1580135440180587,0.10158013544018059,0.09706546275395034
2971,2845.0,43.3,39.157986111111114,0.9648506151142355,0.0351493848857645,0.08963093145869948,0.022847100175746926,0.2741652021089631,0.19156414762741653,0.36731107205623903,0.019332161687170474,0.1388888888888889,0.16145833333333334,0.11805555555555555,0.1076388888888889,0.11979166666666667,0.11805555555555555,0.10069444444444445,0.13541666666666666
2973,1185.0,45.8,38.65217391304348,1.0,0.0,0.09282700421940929,0.016877637130801686,0.2911392405063291,0.24050632911392406,0.350210970464135,0.008438818565400843,0.13478260869565217,0.15217391304347827,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.12608695652173912,0.10434782608695652,0.11304347826086956
2974,1315.0,43.2,39.044401544401545,1.0,0.0,0.09505703422053231,0.022813688212927757,0.2813688212927757,0.22813688212927757,0.3612167300380228,0.011406844106463879,0.12355212355212356,0.15444015444015444,0.1274131274131274,0.10424710424710425,0.13127413127413126,0.14285714285714285,0.10038610038610038,0.11583011583011583
2975,965.0,52.1,38.08673469387755,1.0,0.0,0.06735751295336788,0.02072538860103627,0.29533678756476683,0.22279792746113988,0.37305699481865284,0.02072538860103627,0.12244897959183673,0.1836734693877551,0.11734693877551021,0.08163265306122448,0.14285714285714285,0.1326530612244898,0.12755102040816327,0.09183673469387756
2977,915.0,49.2,39.91758241758241,1.0,0.0,0.09289617486338798,0.01639344262295082,0.2786885245901639,0.24043715846994534,0.3442622950819672,0.0273224043715847,0.12637362637362637,0.12637362637362637,0.12087912087912088,0.12637362637362637,0.1043956043956044,0.15384615384615385,0.13736263736263737,0.1043956043956044
2981,3200.0,32.4,39.913793103448285,1.0,0.0,0.19375,0.0390625,0.21875,0.2375,0.296875,0.0140625,0.11912225705329153,0.11128526645768025,0.1614420062695925,0.12225705329153605,0.12539184952978055,0.13793103448275862,0.10188087774294671,0.1206896551724138
2982,6365.0,28.1,47.28260869565217,0.9787902592301649,0.021209740769835034,0.2199528672427337,0.041633935585231735,0.17989002356637862,0.2953652788688138,0.2246661429693637,0.01728201099764336,0.08853754940711463,0.08063241106719368,0.13043478260869565,0.11936758893280633,0.10118577075098814,0.11699604743083004,0.1225296442687747,0.24031620553359684
2983,9290.0,36.5,41.25835189309578,1.0,0.0,0.14155005382131325,0.03821313240043057,0.2534983853606028,0.2664155005382131,0.2884822389666308,0.011840688912809472,0.11804008908685969,0.11414253897550111,0.11581291759465479,0.12694877505567928,0.13697104677060135,0.1520044543429844,0.10467706013363029,0.13140311804008908
2984,3245.0,44.9,44.86196319018405,0.9707241910631741,0.029275808936825885,0.08782742681047766,0.01694915254237288,0.3050847457627119,0.2727272727272727,0.28043143297380585,0.007704160246533128,0.08742331288343558,0.11503067484662577,0.10736196319018405,0.09355828220858896,0.12576687116564417,0.19325153374233128,0.11196319018404909,0.1656441717791411
2985,4725.0,34.5,45.195187165775394,1.0,0.0,0.15767195767195769,0.033862433862433865,0.22962962962962963,0.2804232804232804,0.2867724867724868,0.01164021164021164,0.09518716577540107,0.11764705882352941,0.10909090909090909,0.09304812834224599,0.12192513368983957,0.14224598930481283,0.12406417112299466,0.19679144385026737
2986,8160.0,39.0,46.58783783783784,0.96875,0.03125,0.1170343137254902,0.032475490196078434,0.24816176470588236,0.2971813725490196,0.2647058823529412,0.009191176470588236,0.08845208845208845,0.10073710073710074,0.0952088452088452,0.09950859950859951,0.10626535626535627,0.16093366093366093,0.17874692874692874,0.17014742014742015
2987,7675.0,33.1,46.900260756192964,0.9993485342019544,0.0006514657980456026,0.1739413680781759,0.03973941368078176,0.206514657980456,0.32638436482084693,0.23973941368078175,0.013029315960912053,0.09452411994784876,0.08865710560625815,0.09973924380704041,0.10495436766623208,0.11864406779661017,0.13820078226857888,0.14015645371577576,0.2151238591916558
2988,2760.0,47.7,44.25136116152449,1.0,0.0,0.10326086956521739,0.021739130434782608,0.2826086956521739,0.2807971014492754,0.29891304347826086,0.012681159420289856,0.0998185117967332,0.12159709618874773,0.08892921960072596,0.09074410163339383,0.1397459165154265,0.16696914700544466,0.13430127041742287,0.15789473684210525
2989,820.0,45.4,41.650943396226424,1.0,0.0,0.10975609756097561,0.03048780487804878,0.2621951219512195,0.2682926829268293,0.3170731707317073,0.012195121951219513,0.10062893081761007,0.1320754716981132,0.11320754716981132,0.1069182389937107,0.14465408805031446,0.16352201257861634,0.11949685534591195,0.11949685534591195
2991,12925.0,42.7,43.21707698319656,0.988394584139265,0.01160541586073501,0.11914893617021277,0.03210831721470019,0.26615087040618957,0.26305609284332687,0.2970986460348162,0.010831721470019342,0.11098085189527158,0.12778429073856976,0.08987885892926925,0.10824540836264165,0.129347401328644,0.1445877295818679,0.13833528722157093,0.1508401719421649
2992,14655.0,43.8,40.968622100954974,0.9928352098259979,0.007164790174002047,0.10133060388945753,0.028659160696008188,0.29853292391675196,0.2350733538041624,0.3196861139542818,0.009553053565336063,0.10914051841746249,0.14631650750341063,0.09788540245566166,0.10402455661664393,0.14972714870395634,0.17121418826739426,0.10811732605729878,0.1135743519781719
2993,14285.0,46.1,41.15755345250613,0.991599579978999,0.00840042002100105,0.09065453272663633,0.03500175008750438,0.2856142807140357,0.24921246062303115,0.31326566328316413,0.017850892544627232,0.10304942166140904,0.15212057483350858,0.08937960042060988,0.09253417455310199,0.17385208552400983,0.16789344549596916,0.10865755345250613,0.11251314405888538
2994,6810.0,44.6,34.00073746312685,0.9889867841409692,0.011013215859030838,0.0697503671071953,0.02936857562408223,0.3355359765051395,0.16666666666666666,0.368575624082232,0.01908957415565345,0.17772861356932154,0.1541297935103245,0.07964601769911504,0.15634218289085547,0.20943952802359883,0.10619469026548672,0.0700589970501475,0.046460176991150445
2995,3805.0,41.4,43.884514435695536,0.9986859395532195,0.001314060446780552,0.13009198423127463,0.03679369250985545,0.26412614980289095,0.27726675427069647,0.2759526938239159,0.01445466491458607,0.08923884514435695,0.12335958005249344,0.1089238845144357,0.0984251968503937,0.13648293963254593,0.16272965879265092,0.1272965879265092,0.15354330708661418
3011,16390.0,32.1,37.90498442367601,0.9243441122635754,0.07565588773642465,0.3746186699206833,0.025015253203172667,0.08785845027455766,0.30964002440512506,0.09823062843197071,0.028981086028065893,0.06666666666666667,0.0470404984423676,0.2769470404984424,0.24143302180685358,0.12118380062305296,0.09470404984423676,0.07570093457943926,0.0763239875389408
3012,5740.0,28.8,37.70851063829787,0.9651567944250871,0.03484320557491289,0.40069686411149824,0.03048780487804878,0.11236933797909408,0.2682926829268293,0.12630662020905922,0.02700348432055749,0.06042553191489362,0.07829787234042553,0.28085106382978725,0.22893617021276597,0.10297872340425532,0.0825531914893617,0.08170212765957446,0.08425531914893616
3013,1025.0,34.7,37.29381443298969,1.0,0.0,0.36585365853658536,0.01951219512195122,0.12682926829268293,0.34146341463414637,0.1073170731707317,0.03902439024390244,0.06701030927835051,0.030927835051546393,0.30412371134020616,0.23711340206185566,0.12886597938144329,0.08762886597938144,0.08762886597938144,0.05670103092783505
3014,7805.0,22.2,38.89871382636656,0.9750160153747598,0.024983984625240232,0.27930813581037794,0.07174887892376682,0.14990390775144138,0.17040358744394618,0.26521460602178093,0.03843689942344651,0.0932475884244373,0.11382636655948553,0.20192926045016077,0.1414790996784566,0.12540192926045016,0.12604501607717042,0.10610932475884244,0.09196141479099679
3015,2335.0,26.8,38.47374179431072,1.0,0.0,0.4004282655246253,0.032119914346895075,0.10492505353319058,0.29764453961456105,0.13062098501070663,0.034261241970021415,0.06345733041575492,0.05470459518599562,0.3085339168490153,0.17286652078774617,0.11816192560175055,0.1050328227571116,0.0962800875273523,0.08096280087527352
3016,1760.0,42.0,39.06976744186046,1.0,0.0,0.4289772727272727,0.011363636363636364,0.08238636363636363,0.375,0.08238636363636363,0.019886363636363636,0.0436046511627907,0.08430232558139535,0.32558139534883723,0.13662790697674418,0.09593023255813954,0.10465116279069768,0.11627906976744186,0.09302325581395349
3021,11980.0,25.7,35.86687631027254,0.9824707846410684,0.017529215358931552,0.3105175292153589,0.04340567612687813,0.16485809682804675,0.20826377295492488,0.21911519198664442,0.03631051752921536,0.09433962264150944,0.08721174004192872,0.2649895178197065,0.17358490566037735,0.13249475890985324,0.1241090146750524,0.07044025157232704,0.052830188679245285
